"SU","transect","min","Date","Time","Mode_num","Mode","V","A","W","log_W","Ah","mAh","Wh","Latitude","Longitude","EKFlat","EKFlon","DVLx","DVLy","DVLlat","DVLlon","Altitude","Depth","Depth_Source","Heading","Velocity_mps","Width","Area_m2","Distance","NEDz","VFR_alt"
3452,"3",57.53,"10/8/2025","11:30:22",21,"SURFTRAK",13.5902765957447,3.89776595744682,52.9719879787235,1.73216841495773,3.692,3692,82.4722222222222,47.626183,-122.3760219,47.6261733,-122.3760273,8.13692283630371,-35.70978928,47.6261736425834,-122.3760211,0.818297866811144,-2.859999895,"VFR_alt",11.0977878534828,0.144412758026985,1.42582204065578,1.46737612415298,0.159531551086654,2.92338109016418,-2.859999895
3453,"3",57.55,"10/8/2025","11:30:23",21,"SURFTRAK",13.5945837837838,3.7994054054054,51.65,1.72139837552151,3.693,3693,82.5,47.6261791,-122.3760222,47.6261748,-122.3760275,8.30476760864258,-35.71964264,47.626175152209,-122.3760212,0.813729728556968,-2.859999895,"VFR_alt",11.6151116379172,0.169276186662751,1.41786240581896,1.45098781494421,0.168133745466599,2.92546725273132,-2.859999895
3454,"3",57.57,"10/8/2025","11:30:24",21,"SURFTRAK",13.576,4.16234972677596,56.5080598907103,1.75972871635496,3.694,3694,82.5,47.6261745,-122.3760237,47.6261763,-122.3760277,8.47632217407227,-35.73410416,47.6261766952011,-122.3760214,0.808251359749361,-2.879999876,"VFR_alt",10.8573196138218,0.155967066033942,1.40831676319964,1.43149732767768,0.17216301694432,2.94039845466614,-2.879999876
3455,"3",57.58,"10/8/2025","11:30:25",21,"SURFTRAK",13.5739623655914,4.38736559139784,59.5539567741938,1.78214252648905,3.695,3695,82.5277777777778,47.6261663,-122.3760227,47.6261776,-122.3760278,8.62389469146729,-35.74315643,47.6261780224945,-122.3760215,0.800537598,-2.869999886,"VFR_alt",11.574500925111,0.169276296211186,1.39487611728913,1.40434535367045,0.147849895509437,2.93690276145935,-2.869999886
3456,"3",57.6,"10/8/2025","11:30:26",21,"SURFTRAK",13.5793333333333,4.19913978494625,57.0207687096776,1.76358347841631,3.696,3696,82.5277777777778,47.6261634,-122.3760223,47.6261789,-122.3760279,8.764685631,-35.75254059,47.62617929,-122.3760217,0.795483837204595,-2.869999886,"VFR_alt",11.7216075794475,0.15813114,1.38607032240195,1.3867236304103,0.141103334361441,2.93854999542236,-2.869999886
3457,"3",57.62,"10/8/2025","11:30:27",21,"SURFTRAK",13.575,4.35872928176797,59.1697500000001,1.77937820704017,3.697,3697,82.5555555555556,47.6261621,-122.3760258,47.62618,-122.3760281,8.8902759552002,-35.76740646,47.62618042,-122.3760219,0.78392261958254,-2.849999905,"VFR_alt",11.3184835868484,0.165516811592803,1.36592577654534,1.34663934903087,0.126467085955744,2.92088580131531,-2.849999905
3458,"3",57.63,"10/8/2025","11:30:28",21,"SURFTRAK",13.5815185185185,4.2030158730159,57.0834403703705,1.76405233237552,3.699,3699,82.5833333333333,47.6261683,-122.3760239,47.6261812,-122.3760281,9.017893791,-35.76536179,47.62618157,-122.3760218,0.786454991688804,-2.849999905,"VFR_alt",11.7930312912065,0.156754574605397,1.37033824309413,1.35542085861206,0.127634214738786,2.91536474227905,-2.849999905
3459,"3",57.65,"10/8/2025","11:30:29",21,"SURFTRAK",13.5879945945946,3.96978378378377,53.9413363783785,1.7398992188759,3.7,3700,82.5833333333333,47.6261683,-122.3760239,47.6261823,-122.3760283,9.147091866,-35.78207779,47.6261827282224,-122.376022,0.778432405317152,-2.839999914,"VFR_alt",11.3192874410877,0.155014881733302,1.35635949411322,1.32837712761003,0.130274967601783,2.907006264,-2.839999914
3460,"3",57.67,"10/8/2025","11:30:30",21,"SURFTRAK",13.5909999999999,3.7735294117647,51.2860382352941,1.71838573615489,3.701,3701,82.6111111111111,47.6261875,-122.3760176,47.6261837,-122.3760284,9.290737152,-35.79242325,47.6261840201936,-122.3760222,0.789647026,-2.829999924,"VFR_alt",11.2712347233258,0.155950191178743,1.37590012153521,1.36718076854371,0.14401734920668,2.89935326576233,-2.829999924
3461,"3",57.68,"10/8/2025","11:30:31",21,"SURFTRAK",13.5920052910053,3.84777777777776,52.2989706349204,1.72671882156145,3.702,3702,82.6111111111111,47.6261962,-122.3760215,47.6261851,-122.3760284,9.44911956787109,-35.79378891,47.6261854447131,-122.3760222,0.801693100777883,-2.799999952,"VFR_alt",11.8320685327056,0.124735506911757,1.39688949377965,1.40849505892672,0.158388303410557,2.87810468673706,-2.799999952
3462,"3",57.7,"10/8/2025","11:30:32",21,"SURFTRAK",13.5925698924731,3.66451612903225,49.8100460215056,1.70594958827532,3.703,3703,82.6388888888889,47.6262004,-122.3760221,47.6261864,-122.3760286,9.60098457336426,-35.80683899,47.6261868106138,-122.3760224,0.814301074,-2.779999971,"VFR_alt",11.6730023788817,0.138950709934517,1.41885793118766,1.45312273739968,0.15242468456378,2.84954690933228,-2.779999971
3463,"3",57.72,"10/8/2025","11:30:33",21,"SURFTRAK",13.596,3.35475409836066,45.6112367213114,1.66849062608461,3.704,3704,82.6388888888889,47.6262012,-122.376024,47.6261878,-122.3760289,9.75827217102051,-35.82493591,47.6261882252863,-122.3760226,0.819836058577553,-2.789999962,"VFR_alt",11.2596657398807,0.12744295,1.42850222327907,1.47286488249986,0.158325257077054,2.85433530807495,-2.789999962
3464,"3",57.73,"10/8/2025","11:30:34",21,"SURFTRAK",13.5978404255319,3.38218085106383,45.9902863829786,1.67200809184501,3.705,3705,82.6666666666667,47.6262016,-122.3760222,47.6261892,-122.3760291,9.91240215301514,-35.84313202,47.6261896115586,-122.3760229,0.821382970251936,-2.779999971,"VFR_alt",11.5269716864836,0.129904791712761,1.4311975996814,1.47838355018555,0.155200353162176,2.85153818130493,-2.779999971
3465,"3",57.75,"10/8/2025","11:30:35",21,"SURFTRAK",13.5898950276243,3.93524861878452,53.479230718232,1.73623096643069,3.706,3706,82.6666666666667,47.6261982,-122.3760261,47.6261906,-122.376029,10.0634832382202,-35.83602905,47.6261909704086,-122.3760228,0.826850815,-2.779999971,"VFR_alt",12.2140662408211,0.136245473313727,1.44072490499963,1.49815270843522,0.151247963414801,2.84266591072083,-2.779999971
3466,"3",57.77,"10/8/2025","11:30:36",21,"SURFTRAK",13.5909999999999,3.88961748633881,52.8637912568307,1.73129691840289,3.707,3707,82.6944444444444,47.6261982,-122.3760249,47.6261919,-122.3760291,10.2150945663452,-35.84288788,47.6261923340278,-122.3760229,0.820491796,-2.789999962,"VFR_alt",11.6689976005377,0.135728594465334,1.42964479546314,1.47521416670192,0.15176639386104,2.85211610794067,-2.789999962
3467,"3",57.78,"10/8/2025","11:30:37",21,"SURFTRAK",13.5920107526881,3.8151075268817,51.8549874731182,1.72308597423296,3.708,3708,82.6944444444444,47.6261954,-122.3760245,47.6261932,-122.3760292,10.35137653,-35.85108185,47.62619356,-122.376023,0.805806440691794,-2.779999971,"VFR_alt",11.9535280297696,0.127561777429555,1.40405667696297,1.42306986203102,0.136528076649897,2.84504055976868,-2.779999971
3468,"3",57.8,"10/8/2025","11:30:38",21,"SURFTRAK",13.5999037433155,3.37700534759358,45.9269464171124,1.67142229515977,3.709,3709,82.7222222222222,47.6261937,-122.3760268,47.6261943,-122.3760294,10.4811525344849,-35.86709976,47.6261947270002,-122.3760232,0.813315498956385,-2.789999962,"VFR_alt",11.462552946509,0.13035163892941,1.41714064212097,1.44956924176682,0.130760789201355,2.84779262542725,-2.789999962
3469,"3",57.82,"10/8/2025","11:30:39",21,"SURFTRAK",13.5934594594595,3.36,45.6136842162162,1.66851342971954,3.71,3710,82.7222222222222,47.6261917,-122.3760246,47.6261954,-122.3760296,10.5976724624634,-35.88108826,47.6261957750011,-122.3760234,0.803567537745914,-2.779999971,"VFR_alt",11.8101253992522,0.118868628385905,1.40015555819364,1.41497336109787,0.117356600176265,2.85323810577393,-2.779999971
3470,"3",57.83,"10/8/2025","11:30:40",21,"SURFTRAK",13.59388,3.3864,46.03,1.67237497874608,3.711,3711,82.75,47.6261899,-122.3760271,47.6261963,-122.3760298,10.7060785293579,-35.89219666,47.6261967500244,-122.3760235,0.808114278657096,-2.769999981,"VFR_alt",12.0070270813087,0.111014771972384,1.4080779097813,1.43101372189896,0.108973720939444,2.83685922622681,-2.769999981
3471,"3",57.85,"10/8/2025","11:30:41",21,"SURFTRAK",13.5939726775957,3.36120218579235,45.6920748633879,1.66924317317472,3.712,3712,82.75,47.6261875,-122.3760271,47.6261972,-122.3760301,10.80872631073,-35.91743469,47.6261976732567,-122.3760239,0.809344253253416,-2.769999981,"VFR_alt",11.2878146383359,0.121887497074617,1.4102210473355,1.43541279563816,0.105704898362103,2.83130359649658,-2.769999981
3472,"3",57.87,"10/8/2025","11:30:42",21,"SURFTRAK",13.5889502762431,4.05933701657457,55.1621228729281,1.74944351533567,3.713,3713,82.7777777777778,47.6261923,-122.3760248,47.6261983,-122.3760302,10.92076587677,-35.92913055,47.6261986809604,-122.376024,0.811767956499237,-2.769999981,"VFR_alt",12.0815086794097,0.135197894760917,1.41444416662745,1.44398094253715,0.112648380112937,2.83545756340027,-2.769999981
3473,"3",57.88,"10/8/2025","11:30:43",21,"SURFTRAK",13.5813262032086,4.28877005347593,58.2473612834227,1.77266901281602,3.714,3714,82.7777777777778,47.626196,-122.3760245,47.6261995,-122.3760303,11.0590257644653,-35.93362808,47.6261999244943,-122.3760241,0.806470583466923,-2.769999981,"VFR_alt",11.6440758890242,0.143174476244233,1.40521389543479,1.42529229852313,0.138333019573478,2.83329558372498,-2.769999981
3474,"3",57.9,"10/8/2025","11:30:44",21,"SURFTRAK",13.5714673913043,4.30701086956522,58.4523456521739,1.77416899408842,3.715,3715,82.8055555555556,47.6262015,-122.3760237,47.6262007,-122.3760303,11.1926546096802,-35.92620087,47.6262011263758,-122.376024,0.803478250037069,-2.75999999,"VFR_alt",11.038569491905,0.130475258900096,1.3999999811252,1.41480127117711,0.133835091828218,2.83136200904846,-2.75999999
3475,"3",57.92,"10/8/2025","11:30:45",21,"SURFTRAK",13.5604021164021,4.55820105820106,61.8106137566134,1.79803303715201,3.717,3717,82.8055555555556,47.6262019,-122.3760253,47.6262019,-122.3760304,11.3268957138062,-35.93696976,47.6262023337641,-122.3760241,0.799947062497417,-2.75,"VFR_alt",11.2510991242598,0.137595554981282,1.39384715435156,1.40235147503355,0.134672354390187,2.8116340637207,-2.75
3476,"3",57.93,"10/8/2025","11:30:46",21,"SURFTRAK",13.5893121693121,3.52539682539682,47.9074683597883,1.68937518263665,3.718,3718,82.8333333333333,47.6262065,-122.3760237,47.6262032,-122.3760305,11.4718179702759,-35.94599533,47.6262036372205,-122.3760242,0.81698412270773,-2.75999999,"VFR_alt",11.0854443192803,0.137578469223131,1.42353294108165,1.46261155302671,0.145203035097209,2.82320475578308,-2.75999999
3477,"3",57.95,"10/8/2025","11:30:47",21,"SURFTRAK",13.5823085106383,4.11281914893618,55.8615663829788,1.75481881916227,3.719,3719,82.8333333333333,47.6262097,-122.3760227,47.6262044,-122.3760306,11.6055583953857,-35.95819473,47.6262048401055,-122.3760244,0.807234028552441,-2.74000001,"VFR_alt",11.3647065962666,0.113887439739514,1.40654414065955,1.42820668493505,0.134295669007597,2.80733466148376,-2.74000001
3478,"3",57.97,"10/8/2025","11:30:48",21,"SURFTRAK",13.5779673913043,4.23000000000001,57.4347935869566,1.76667151429199,3.72,3720,82.8611111111111,47.626216,-122.3760233,47.6262056,-122.3760306,11.7356185913086,-35.95296097,47.6262060098899,-122.3760243,0.817717386328656,-2.75,"VFR_alt",15.11293808,0.131427225089915,1.42481059739084,1.4652972443649,0.130165459534724,2.8140389919281,-2.75
3479,"3",57.98,"10/8/2025","11:30:49",21,"SURFTRAK",13.5680486486486,4.76048648648648,64.59,1.81683763090204,3.721,3721,82.8888888888889,47.6262156,-122.3760244,47.626207,-122.3760306,11.8886289596558,-35.95247269,47.6262073860923,-122.3760243,0.80827025368407,-2.74000001,"VFR_alt",15.6391251421731,0.135676825247906,1.40834968444952,1.43163978804234,0.153011147438071,2.804703474,-2.74000001
3480,"3",58,"10/8/2025","11:30:50",21,"SURFTRAK",13.56112,5.18565714285712,70.323266514286,1.85323122509001,3.723,3723,82.8888888888889,47.6262119,-122.3760265,47.6262084,-122.3760306,12.0462274551392,-35.94684982,47.626208803561,-122.3760242,0.802285689285823,-2.74000001,"VFR_alt",15.1750260346791,0.1543772400277,1.39792203436166,1.41053379307206,0.157698771002191,2.80410552024841,-2.74000001
3481,"3",58.02,"10/8/2025","11:30:51",21,"SURFTRAK",13.5680546448088,4.65,63.1047985792349,1.80689053994755,3.724,3724,82.9166666666667,47.6262102,-122.3760287,47.6262097,-122.3760304,12.1877889633179,-35.93597412,47.6262100767903,-122.3760241,0.796338773,-2.730000019,"VFR_alt",15.248746604118,0.129405397535022,1.38755998240933,1.38977048644163,0.141978665614741,2.79796123504639,-2.730000019
3482,"3",58.03,"10/8/2025","11:30:52",21,"SURFTRAK",13.5746129032258,4.63,62.8504577419357,1.80516401505416,3.725,3725,82.9444444444444,47.6262055,-122.3760281,47.626211,-122.3760303,12.3293333053589,-35.92526245,47.6262113498651,-122.376024,0.797204267594122,-2.730000019,"VFR_alt",14.4740170419244,0.154692562517299,1.38906804202006,1.39273184379344,0.141949077617078,2.79043865203857,-2.730000019
3483,"3",58.05,"10/8/2025","11:30:53",21,"SURFTRAK",13.5652680412371,4.87592783505154,66.1432438659796,1.82700231932282,3.727,3727,82.9722222222222,47.6262024,-122.37603,47.6262121,-122.3760303,12.4994897842407,-35.92811584,47.6262128802826,-122.376024,0.796804079075449,-2.720000029,"VFR_alt",14.1312857147485,0.131869319173479,1.38837074384359,1.39125274204761,0.170180401810087,2.78622341156006,-2.720000029
3484,"3",58.07,"10/8/2025","11:30:54",21,"SURFTRAK",13.565,4.84491803278691,65.721313114754,1.82426458488508,3.728,3728,82.9722222222222,47.626205,-122.376027,47.6262131,-122.3760303,12.6114339828491,-35.92617416,47.6262138871285,-122.376024,0.807158448005635,-2.700000048,"VFR_alt",14.6328062938026,0.131274707493235,1.40641244728254,1.42771590360905,0.111961036645906,2.76228952407837,-2.700000048
3485,"3",58.08,"10/8/2025","11:30:55",21,"SURFTRAK",13.56590625,4.88156249999998,66.2226693749999,1.82751575406941,3.73,3730,83,47.6262089,-122.3760276,47.6262142,-122.3760302,12.7350692749023,-35.91430283,47.6262149991262,-122.3760238,0.820052076131105,-2.679999828,"VFR_alt",14.7385885873091,0.133942904338861,1.42887861750116,1.4736424205806,0.124203921453387,2.74956560134888,-2.679999828
3486,"3",58.1,"10/8/2025","11:30:56",21,"SURFTRAK",13.5718989361702,4.82154255319148,65.437397074468,1.8224126090542,3.731,3731,83.0277777777778,47.6262108,-122.3760272,47.6262153,-122.3760301,12.8516569137573,-35.91151047,47.6262160477361,-122.3760238,0.823510627797309,-2.679999828,"VFR_alt",13.9760539295232,0.11810038991748,1.43490488176804,1.48607616040417,0.116621073563935,2.74518918991089,-2.679999828
3487,"3",58.12,"10/8/2025","11:30:57",21,"SURFTRAK",13.5639672131148,5.55202185792352,75.3074330054646,1.88256684406273,3.733,3733,83.0277777777778,47.6262113,-122.3760267,47.6262163,-122.37603,12.9650344848633,-35.90299606,47.626217067474,-122.3760237,0.823060099218712,-2.669999838,"VFR_alt",14.5103586139816,0.137349377116545,1.43411986985078,1.48451431461919,0.113696828057853,2.7373251914978,-2.669999838
3488,"3",58.13,"10/8/2025","11:30:58",21,"SURFTRAK",13.5671935483871,4.90064516129031,66.4825470967741,1.82919146646595,3.734,3734,83.0555555555556,47.6262131,-122.3760278,47.6262175,-122.37603,13.105565071106,-35.90737152,47.6262183314309,-122.3760237,0.821666657924652,-2.700000048,"VFR_alt",10.5656196225025,0.145008186539335,1.43169190395962,1.47940923154804,0.140598685272487,2.76228380203247,-2.700000048
3489,"3",58.15,"10/8/2025","11:30:59",21,"SURFTRAK",13.567688172043,4.82376344086021,65.4475624731182,1.8224790541442,3.735,3735,83.0833333333333,47.6262149,-122.3760254,47.6262185,-122.3760301,13.1978178,-35.91378021,47.6262191611683,-122.3760238,0.810698914,-2.700000048,"VFR_alt",5.03857619150118,0.098641949,1.41258144097536,1.44031578824002,0.092475066,2.76394701004028,-2.700000048
3490,"3",58.17,"10/8/2025","11:31:00",21,"SURFTRAK",13.5910277777777,3.21033333333334,43.6317325555555,1.64964374600953,3.736,3736,83.0833333333333,47.6262173,-122.3760263,47.6262191,-122.3760301,13.2625570297241,-35.92077637,47.62621974,-122.3760239,0.80133331252469,-2.690000057,"VFR_alt",6.71157599342144,0.071629286,1.39626259000514,1.40723979731759,0.065116156,2.75153040885925,-2.690000057
3491,"3",58.18,"10/8/2025","11:31:01",21,"SURFTRAK",13.5784804469274,3.94413407821229,53.5463097206703,1.73676537413313,3.737,3737,83.1111111111111,47.6262245,-122.3760201,47.62622,-122.3760301,13.3780136108398,-35.91988373,47.6262207818813,-122.3760239,0.800837953330418,-2.690000057,"VFR_alt",6.65663881857884,0.116048128245263,1.39539946413634,1.40540247145971,0.115460031732205,2.75753450393677,-2.690000057
3492,"3",58.2,"10/8/2025","11:31:02",21,"SURFTRAK",13.5701612903226,4.8986559139785,66.4746733870968,1.82914079101996,3.739,3739,83.1111111111111,47.626229,-122.3760206,47.6262211,-122.3760304,13.4963073730469,-35.94302368,47.6262218458364,-122.3760242,0.799623628136932,-2.690000057,"VFR_alt",6.60357587765979,0.107355418,1.39328359448102,1.40121993655976,0.120535769090832,2.75747060775757,-2.690000057
3493,"3",58.22,"10/8/2025","11:31:03",21,"SURFTRAK",13.575,4.55451612903226,61.8275564516126,1.79815016905515,3.74,3740,83.1388888888889,47.6262409,-122.3760185,47.6262222,-122.3760305,13.6291656494141,-35.94789124,47.6262230407872,-122.3760243,0.80236556356953,-2.669999838,"VFR_alt",6.97181632574342,0.116948714219434,1.39806120924994,1.41079184336592,0.132947413206835,2.73788857460022,-2.669999838
3494,"3",58.23,"10/8/2025","11:31:04",21,"SURFTRAK",13.5693817204301,4.7602688172043,64.5925577956988,1.81685456663765,3.741,3741,83.1666666666667,47.626249,-122.3760176,47.6262235,-122.3760305,13.7697229385376,-35.95067215,47.6262243049843,-122.3760243,0.805053741060277,-2.669999838,"VFR_alt",5.98663505660135,0.10185711025711,1.40274515487776,1.42021650950942,0.140584796511351,2.73462963104248,-2.669999838
3495,"3",58.25,"10/8/2025","11:31:05",21,"SURFTRAK",13.5597894736842,4.72105263157894,64.0167789473686,1.81302544993349,3.743,3743,83.1666666666667,47.6262544,-122.3760142,47.6262249,-122.3760305,13.9283857345581,-35.93797684,47.6262257320256,-122.3760241,0.791421021913227,-2.659999847,"VFR_alt",6.80076690567175,0.123788420463863,1.37899117454578,1.37269623212707,0.159169889742118,2.72260737419128,-2.659999847
3496,"3",58.27,"10/8/2025","11:31:06",21,"SURFTRAK",13.5530106951872,5.96604278074868,80.8578381283421,1.9130602707108,3.744,3744,83.1944444444444,47.6262475,-122.3760255,47.6262265,-122.3760304,14.1096687316895,-35.94161987,47.6262273625169,-122.3760242,0.807326200174138,-2.659999847,"VFR_alt",6.10052149915514,0.133627630092881,1.40670474272766,1.42829206391811,0.181319598387517,2.72038149833679,-2.659999847
3497,"3",58.28,"10/8/2025","11:31:07",21,"SURFTRAK",13.554,5.64,76.4445599999999,1.88899091667292,3.746,3746,83.2222222222222,47.6262363,-122.3760312,47.6262279,-122.3760304,14.2565355300903,-35.93701935,47.6262286834629,-122.3760241,0.815108693164328,-2.659999847,"VFR_alt",6.31539246226335,0.140049614579133,1.42026514718027,1.45591307066876,0.146938835240727,2.72158551216125,-2.659999847
3498,"3",58.3,"10/8/2025","11:31:08",21,"SURFTRAK",13.5591755319149,5.47792553191487,74.275924255319,1.87665609658627,3.747,3747,83.2222222222222,47.62623,-122.3760327,47.6262289,-122.3760305,14.3649406433105,-35.95658875,47.6262296584777,-122.3760244,0.81143616044775,-2.649999857,"VFR_alt",6.01233068158816,0.113826434861155,1.41386603714381,1.44287512252488,0.110157296036899,2.71749186515808,-2.649999857
3499,"3",58.32,"10/8/2025","11:31:09",21,"SURFTRAK",13.5690972972973,4.35945945945946,59.1539179459457,1.77926391907222,3.749,3749,83.25,47.6262225,-122.3760351,47.6262297,-122.3760308,14.4481801986694,-35.9717598,47.626230407149,-122.3760246,0.805729710733568,-2.639999866,"VFR_alt",6.69891282802027,0.09912682,1.403922981,1.42260125006578,0.084610782,2.70495438575745,-2.639999866
3500,"3",58.33,"10/8/2025","11:31:10",21,"SURFTRAK",13.5778913043478,4.28521739130437,58.1841252173914,1.77220523282041,3.75,3750,83.2777777777778,47.6262313,-122.376026,47.6262306,-122.3760309,14.563024520874,-35.9765892,47.6262314400791,-122.3760246,0.810000002384186,-2.639999866,"VFR_alt",6.93469905916173,0.119929499681229,1.4113636405179,1.43766633077741,0.114945819898226,2.70337224006653,-2.639999866
3501,"3",58.35,"10/8/2025","11:31:11",21,"SURFTRAK",13.5590804597701,5.31649425287358,72.09,1.86385796188397,3.751,3751,83.2777777777778,47.6262315,-122.3760283,47.6262318,-122.3760309,14.6943264007568,-35.96831131,47.6262326210315,-122.3760245,0.812643666377013,-2.649999857,"VFR_alt",6.661262122,0.133313158034593,1.41597002474782,1.44719435538131,0.131562559926369,2.71591281890869,-2.649999857
3502,"3",58.37,"10/8/2025","11:31:12",21,"SURFTRAK",13.557064516129,5.63043010752686,76.33,1.88834801017805,3.753,3753,83.3055555555556,47.6262313,-122.3760303,47.626233,-122.3760308,14.8196649551392,-35.97429276,47.6262337483486,-122.3760246,0.799999952316284,-2.639999866,"VFR_alt",6.52516877386967,0.11756429112246,1.39393931085413,1.40238734430081,0.125481197406931,2.70294070243835,-2.639999866
3503,"3",58.38,"10/8/2025","11:31:13",21,"SURFTRAK",13.5593689839572,5.60256684491977,75.96749828877,1.88630737070864,3.754,3754,83.3333333333333,47.626229,-122.3760321,47.626234,-122.376031,14.9410181045532,-35.98298264,47.6262348398203,-122.3760247,0.81026737352106,-2.629999876,"VFR_alt",6.4905754999139,0.148612824831417,1.41182951446851,1.43868223482744,0.121663884918967,2.69363236427307,-2.629999876
3504,"3",58.4,"10/8/2025","11:31:14",21,"SURFTRAK",13.557320855615,5.79780748663099,78.6016898930482,1.90092228763008,3.756,3756,83.3611111111111,47.6262335,-122.3760279,47.6262352,-122.376031,15.0710363388062,-35.98167801,47.6262360092273,-122.3760247,0.816203205024495,-2.639999866,"VFR_alt",6.23409099841045,0.129499862339089,1.42217225117904,1.45982234489966,0.130024779517069,2.70129370689392,-2.639999866
3505,"3",58.42,"10/8/2025","11:31:15",21,"SURFTRAK",13.5461884816754,6.29,85.2019323560209,1.9355170013485,3.758,3758,83.3888888888889,47.6262431,-122.376026,47.6262364,-122.376031,15.1959915161133,-35.98318481,47.6262371330962,-122.3760247,0.808429313891845,-2.619999886,"VFR_alt",5.76833148405178,0.132310271263123,1.40862683481154,1.43212512871302,0.124964262084924,2.68397331237793,-2.619999886
3506,"3",58.43,"10/8/2025","11:31:16",21,"SURFTRAK",13.5552204301075,5.92096774193548,80.2600839784948,1.90987726681365,3.76,3760,83.3888888888889,47.6262449,-122.3760266,47.6262375,-122.376031,15.3276243209839,-35.98063278,47.626238317025,-122.3760247,0.809999991,-2.619999886,"VFR_alt",5.70582908566134,0.115643838720937,1.41136362153336,1.43774640192709,0.131657541325343,2.68619418144226,-2.619999886
3507,"3",58.45,"10/8/2025","11:31:17",21,"SURFTRAK",13.5405597826086,7.06836956521742,95.7098503260867,1.98547071115015,3.762,3762,83.4166666666667,47.6262419,-122.3760334,47.6262386,-122.376031,15.441873550415,-35.98422623,47.6262393446028,-122.3760247,0.807880428822144,-2.619999886,"VFR_alt",5.00561578502841,0.1100692131921,1.4076704441598,1.430324488678,0.114305727202607,2.68320989608765,-2.619999886
