"condition","SU","Timestamp","roll","pitch","heading","rollRate","pitchRate","yawRate","groundSpeed","airSpeed","airSpeedSetpoint","climbRate","altitudeRelative","altitudeAMSL","altitudeTuning","altitudeTuningSetpoint","xTrackError","rangeFinderDist","flightDistance","flightTime","distanceToHome","missionItemIndex","headingToNextWP","headingToHome","distanceToGCS","throttlePct","hobbs","apmSubInfo.cameraTilt","apmSubInfo.tetherTurns","apmSubInfo.lights1","apmSubInfo.lights2","apmSubInfo.pilotGain","apmSubInfo.inputHold","apmSubInfo.rollPitchToggle","apmSubInfo.rangefinderDistance","battery0.id","battery0.batteryFunction","battery0.batteryType","voltage","current","mAh","battery0.temperature","battery0.percentRemaining","battery0.timeRemaining","battery0.timeRemainingStr","battery0.chargeState","battery0.instantPower","clock.currentTime","clock.currentDate","distanceSensor.rotationNone","distanceSensor.rotationYaw45","distanceSensor.rotationYaw90","distanceSensor.rotationYaw135","distanceSensor.rotationYaw180","distanceSensor.rotationYaw225","distanceSensor.rotationYaw270","distanceSensor.rotationYaw315","distanceSensor.rotationPitch90","distanceSensor.rotationPitch270","distanceSensor.minDistance","distanceSensor.maxDistance","escStatus.index","escStatus.rpm1","escStatus.rpm2","escStatus.rpm3","escStatus.rpm4","escStatus.current1","escStatus.current2","escStatus.current3","escStatus.current4","escStatus.voltage1","escStatus.voltage2","escStatus.voltage3","escStatus.voltage4","estimatorStatus.goodAttitudeEsimate","estimatorStatus.goodHorizVelEstimate","estimatorStatus.goodVertVelEstimate","estimatorStatus.goodHorizPosRelEstimate","estimatorStatus.goodHorizPosAbsEstimate","estimatorStatus.goodVertPosAbsEstimate","estimatorStatus.goodVertPosAGLEstimate","estimatorStatus.goodConstPosModeEstimate","estimatorStatus.goodPredHorizPosRelEstimate","estimatorStatus.goodPredHorizPosAbsEstimate","estimatorStatus.gpsGlitch","estimatorStatus.accelError","estimatorStatus.velRatio","estimatorStatus.horizPosRatio","estimatorStatus.vertPosRatio","estimatorStatus.magRatio","estimatorStatus.haglRatio","estimatorStatus.tasRatio","estimatorStatus.horizPosAccuracy","estimatorStatus.vertPosAccuracy","gps.lat","gps.lon","gps.mgrs","gps.hdop","gps.vdop","gps.courseOverGround","gps.lock","gps.count","gps2.lat","gps2.lon","gps2.mgrs","gps2.hdop","gps2.vdop","gps2.courseOverGround","gps2.lock","gps2.count","hygrometer.temperature","hygrometer.humidity","hygrometer.hygrometerid","localPosition.x","localPosition.y","localPosition.z","localPosition.vx","localPosition.vy","localPosition.vz","localPositionSetpoint.x","localPositionSetpoint.y","localPositionSetpoint.z","localPositionSetpoint.vx","localPositionSetpoint.vy","localPositionSetpoint.vz","setpoint.roll","setpoint.pitch","setpoint.yaw","setpoint.rollRate","setpoint.pitchRate","setpoint.yawRate","temperature.temperature1","temperature.temperature2","temperature.temperature3","terrain.blocksPending","terrain.blocksLoaded","vibration.xAxis","vibration.yAxis","vibration.zAxis","vibration.clipCount1","vibration.clipCount2","vibration.clipCount3","wind.direction","wind.speed","wind.verticalSpeed","min","log_current","watts"
"low_current",449,"02:42.7",6.1,-3,90,0,0,0,1.6,0,0,0,-39.8,0,0,-0.058,0,0,1036.9,"0:03:38","33.8",0,"--.--","235","65.5",51,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.16,1.17,531,"--.--","--.--","--.--","--:--:--",1,18.91,"11:02:42","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268676,-122.3899238,"10TET 45836 75009",0.6,1.6,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.26,55.17,"--.--",0,0,0.2,0.1,0.2,0,0,0,"--.--","--.--","--.--",7.48333333333333,0.33645973384853,18.9072
"low_current",450,"02:43.7",6,-0.6,92,0,0,0,1.5,0,0,0,-39.6,0,0,-0.019,0,0,1036.9,"0:03:39","33.5",0,"--.--","234","65.4",49,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.16,1.04,531,"--.--","--.--","--.--","--:--:--",1,16.81,"11:02:43","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268676,-122.3899224,"10TET 45836 75009",0.6,1.5,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.3,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.5,0.309630167425899,16.8064
"low_current",451,"02:44.7",6.6,-0.3,89,0,0,0,1.4,0,0,0,-39.6,0,0,0,0,0,1036.9,"0:03:40","34.2",0,"--.--","237","67.8",48,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,0.8,531,"--.--","--.--","--.--","--:--:--",1,12.94,"11:02:44","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268661,-122.3899191,"10TET 45836 75009",0.6,1.5,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.32,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.51666666666667,0.255272505103306,12.944
"low_current",452,"02:45.7",5.1,-1.6,89,0,0,0,1.4,0,0,0,-39.5,0,0,0.018,0,0,1103.7,"0:03:41","34.2",0,"--.--","237","67.8",47,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,0.8,532,"--.--","--.--","--.--","--:--:--",1,12.94,"11:02:45","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268661,-122.3899191,"10TET 45836 75009",0.6,1.6,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.33,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.53333333333333,0.255272505103306,12.944
"low_current",453,"02:46.7",3.9,-0.5,90,0,0,0,1.3,0,0,0,-39.4,0,0,0.048,0,0,1103.7,"0:03:42","34.9",0,"--.--","237","68.3",46,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,0.96,532,"--.--","--.--","--.--","--:--:--",1,15.53,"11:02:46","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268682,-122.3899204,"10TET 45836 75009",0.6,1.6,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.35,55.18,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.55,0.292256071356476,15.5328
"low_current",454,"02:47.7",4.8,-1.6,90,0,0,0,1.2,0,0,0,-39.4,0,0,0.053,0,0,1103.7,"0:03:43","33.5",0,"--.--","229","68.5",46,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,0.79,532,"--.--","--.--","--.--","--:--:--",1,12.79,"11:02:47","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268699,-122.3899235,"10TET 45836 75010",0.6,1.4,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.37,55.15,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.56666666666667,0.252853030979893,12.7822
"low_current",455,"02:48.7",5.1,-2.3,89,0,0,0,1.2,0,0,0,-39.4,0,0,0.063,0,0,1103.7,"0:03:44","33.8",0,"--.--","228","69.1",45,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,0.96,532,"--.--","--.--","--.--","--:--:--",1,15.54,"11:02:48","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268751,-122.3899303,"10TET 45835 75010",0.6,1.4,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.39,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.58333333333333,0.292256071356476,15.5328
"low_current",456,"02:49.7",4.8,-3,89,0,0,0,1.1,0,0,0,-39.3,0,0,0.079,0,0,1103.7,"0:03:45","34.3",0,"--.--","228","69.5",44,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,0.96,533,"--.--","--.--","--.--","--:--:--",1,15.54,"11:02:49","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268771,-122.3899324,"10TET 45835 75010",0.6,1.4,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.41,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.6,0.292256071356476,15.5328
"low_current",457,"02:50.7",4.9,-2.6,89,0,0,0,1,0,0,0,-39.3,0,0,0.09,0,0,1137.8,"0:03:46","0",0,"--.--","--.--","37.6",44,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,1.08,533,"--.--","--.--","--.--","--:--:--",1,17.48,"11:02:50","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268777,-122.3899287,"10TET 45835 75010",0.6,1.3,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.42,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.61666666666667,0.318063334962762,17.4744
"low_current",458,"02:51.7",5.1,-2.7,89,0,0,0,1,0,0,0,-39.4,0,0,0.08,0,0,1172.3,"0:03:47","34.5",0,"--.--","222","70.5",44,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.18,1,533,"--.--","--.--","--.--","--:--:--",1,16.18,"11:02:51","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268842,-122.3899404,"10TET 45834 75011",0.6,1.3,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.46,55.15,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.63333333333333,0.301029995663981,16.18
"low_current",459,"02:52.7",5.2,-2.6,89,0,0,0,0.9,0,0,0,-39.4,0,0,0.062,0,0,1172.3,"0:03:48","35.3",0,"--.--","223","69.3",45,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.19,0.99,533,"--.--","--.--","--.--","--:--:--",1,16.03,"11:02:52","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268857,-122.3899378,"10TET 45834 75011",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.46,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.65,0.298853076409707,16.0281
"low_current",460,"02:53.7",5.6,-2.6,89,0,0,0,0.8,0,0,0,-39.5,0,0,0.044,0,0,1172.3,"0:03:49","35.6",0,"--.--","220","69.9",45,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.19,0.9,534,"--.--","--.--","--.--","--:--:--",1,14.57,"11:02:53","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268889,-122.3899463,"10TET 45834 75012",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.48,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.66666666666667,0.278753600952829,14.571
"low_current",461,"02:54.7",5.5,-2.6,89,0,0,0,0.8,0,0,0,-39.5,0,0,0.034,0,0,1172.3,"0:03:50","35.6",0,"--.--","220","70",45,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.19,0.93,534,"--.--","--.--","--.--","--:--:--",1,15.06,"11:02:54","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268878,-122.3899397,"10TET 45834 75011",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.51,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.68333333333333,0.285557309007774,15.0567
"low_current",462,"02:55.7",5.1,-2.8,89,0,0,0,0.7,0,0,0,-39.5,0,0,0.037,0,0,1172.3,"0:03:51","35.1",0,"--.--","216","70.1",45,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.2,0.91,534,"--.--","--.--","--.--","--:--:--",1,14.74,"11:02:55","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268905,-122.389944,"10TET 45834 75012",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.51,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.7,0.281033367247728,14.742
"low_current",463,"02:56.7",5.3,-2.9,89,0,0,0,0.6,0,0,0,-39.5,0,0,0.036,0,0,1242.1,"0:03:52","35.4",0,"--.--","211","71",45,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.2,0.99,535,"--.--","--.--","--.--","--:--:--",1,16.04,"11:02:56","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268925,-122.3899514,"10TET 45833 75012",0.6,2.7,0,0,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.53,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.71666666666667,0.298853076409707,16.038
"low_current",464,"02:57.7",5.5,-2.4,89,0,0,0,0.5,0,0,0,-39.5,0,0,0.023,0,0,1242.1,"0:03:53","35.1",0,"--.--","214","70.4",45,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.2,0.88,535,"--.--","--.--","--.--","--:--:--",1,14.25,"11:02:57","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268944,-122.3899555,"10TET 45833 75012",0.6,3.5,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.55,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.73333333333333,0.27415784926368,14.256
"low_current",465,"02:58.7",5.5,-2.8,89,0,0,0,0.5,0,0,0,-39.6,0,0,0.005,0,0,1242.1,"0:03:54","36",0,"--.--","218","70.6",46,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.2,0.9,535,"--.--","--.--","--.--","--:--:--",1,14.58,"11:02:58","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268922,-122.3899468,"10TET 45834 75012",0.6,3.5,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.57,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.75,0.278753600952829,14.58
"low_current",466,"02:59.7",5.4,-2.3,89,0,0,0,0.4,0,0,0,-39.6,0,0,-0.001,0,0,1242.1,"0:03:55","37",0,"--.--","221","71.2",46,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.21,0.87,535,"--.--","--.--","--.--","--:--:--",1,14.1,"11:02:59","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268916,-122.389941,"10TET 45834 75012",0.6,2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.6,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.76666666666667,0.271841606536499,14.1027
"low_current",467,"03:00.7",5.4,-2.3,90,0,0,0,0.3,0,0,0,-39.6,0,0,-0.004,0,0,1242.1,"0:03:56","36.6",0,"--.--","221","70.9",46,"0000:00:00",77,0,0,40,30,0,0,0,0,0,0,16.21,0.91,536,"--.--","--.--","--.--","--:--:--",1,14.75,"11:03:00","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268909,-122.3899375,"10TET 45835 75012",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.6,55.17,"--.--",0,0,0,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.78333333333333,0.281033367247728,14.7511
"low_current",468,"03:01.7",5.7,-2.5,90,0,0,0,0.1,0,0,0,-39.6,-39.1,-11.91,-11.93,0,0.93,1277.7,"0:03:57","0.5",0,"--.--","--.--","30.2",46,"0000:00:00",77,0,0,40,30,0,0,3.05,0,0,0,16.21,0.94,536,"--.--","--.--","--.--","--:--:--",1,15.23,"11:03:01","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","3.05","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268905,-122.3899374,"10TET 45835 75012",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"-0.5","0.3","39.6","0","0.1","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.64,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.8,0.287801729930226,15.2374
"low_current",469,"03:02.7",5.1,-2.6,90,0,0,0,0.1,0,0,0,-39.6,-39,-11.89,-11.893,0,0.93,1277.7,"0:03:58","0.5",0,"--.--","--.--","30.4",45,"0000:00:00",77,0,0,40,30,0,0,3.05,0,0,0,16.2,1.03,536,"--.--","--.--","--.--","--:--:--",1,16.68,"11:03:02","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","3.05","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268866,-122.389928,"10TET 45835 75011",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"-0.3","0.4","39.6","0","0.1","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.64,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.81666666666667,0.307496037913213,16.686
"low_current",470,"03:03.7",5.3,-3.5,89,0,0,0,0,0,0,0,-39.5,-39,-11.88,-11.853,0,0.94,1277.7,"0:03:59","0.4",0,"--.--","--.--","30.5",44,"0000:00:00",77,0,0,40,30,0,0,3.08,0,0,0,16.2,1.11,536,"--.--","--.--","--.--","--:--:--",1,17.99,"11:03:03","10/10/2023","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","3.08","--.--","22.97",0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",47.6268835,-122.3899228,"10TET 45836 75011",0.6,1.2,0,3,26,"--.--","--.--",NA,"--.--","--.--","--.--",0,0,"--.--","--.--",0,"-0.2","0.4","39.5","0","0","0","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--","--.--",85.66,55.17,"--.--",0,0,0.1,0.1,0.1,0,0,0,"--.--","--.--","--.--",7.83333333333333,0.324282455297693,17.982
